     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
         2.0811                  0.2449             315.9           3478.7967     4074.8400     -596.0433
         2.1331                  0.2518             300.2           3407.3687     3926.5200     -519.1513
         2.1851                  0.2587             301.1           3294.1647     3935.1600     -640.9953
         2.2371                  0.2657             322.4           3451.7247     4135.6800     -683.9553
         2.2500                  0.2674             298.1           3256.7441     3906.1800     -649.4359
         2.3019                  0.2743             308.5           3403.4284     4004.6400     -601.2116
         2.3539                  0.2812             289.4           3076.6400     3824.4600     -747.8200
         2.4059                  0.2882             306.1           3239.8736     3981.7800     -741.9064
         2.4578                  0.2951             303.6           3253.7860     3958.5600     -704.7740
         2.5096                  0.3020             298.2           3397.6534     3907.8000     -510.1466
         2.5614                  0.3089             294.0           3296.6580     3867.6600     -571.0020
         2.6133                  0.3159             294.1           3073.6368     3868.9200     -795.2832
         2.6652                  0.3228             299.0           3462.9211     3914.6400     -451.7189
         2.7171                  0.3297             311.6           3233.4244     4034.3400     -800.9156
         2.7690                  0.3367             304.7           3556.2306     3968.6400     -412.4094
         2.8208                  0.3436             298.6           3369.6277     3911.5800     -541.9523
         2.8728                  0.3505             322.1           3422.3795     4132.9800     -710.6005
         2.9247                  0.3574             313.3           3454.4207     4050.1800     -595.7593
         2.9766                  0.3644             323.8           3615.5979     4148.8200     -533.2221
         3.0285                  0.3713             312.9           3579.8462     4045.8600     -466.0138
         3.0805                  0.3782             302.1           3161.7473     3944.1600     -782.4127
         3.1324                  0.3851             292.4           3225.2977     3852.5400     -627.2423
         3.1843                  0.3921             302.0           3362.0678     3943.0800     -581.0122
         3.2361                  0.3990             304.4           3401.2133     3965.7600     -564.5467
         3.2500                  0.4008             301.2           3239.7748     3935.8800     -696.1052
         3.3020                  0.4078             302.2           3325.7124     3945.0600     -619.3476
         3.3540                  0.4147             290.2           3178.8873     3832.3800     -653.4927
         3.4059                  0.4216             305.3           3285.1878     3974.4000     -689.2122
         3.4578                  0.4286             315.8           3412.6933     4073.2200     -660.5267
         3.5098                  0.4355             311.0           3377.5835     4028.5800     -650.9965
         3.5616                  0.4424             305.6           3179.7792     3977.6400     -797.8608
         3.6135                  0.4493             313.5           3212.8634     4052.3400     -839.4766
         3.6655                  0.4563             313.4           3193.8161     4051.2600     -857.4439
         3.7175                  0.4632             295.3           3206.2902     3880.4400     -674.1498
         3.7694                  0.4701             312.6           3518.0569     4043.7000     -525.6431
         3.8214                  0.4771             289.9           3215.8089     3828.9600     -613.1511
         3.8733                  0.4840             306.6           3270.0737     3987.0000     -716.9263
         3.9252                  0.4909             293.2           3246.9274     3859.9200     -612.9926
         3.9770                  0.4978             323.5           3609.8130     4146.3000     -536.4870
         4.0290                  0.5048             309.7           3294.5837     4015.6200     -721.0363
         4.0809                  0.5117             312.7           3477.9641     4044.6000     -566.6359
         4.1329                  0.5186             311.8           3392.3722     4036.3200     -643.9478
         4.1849                  0.5255             312.1           3231.6747     4039.0200     -807.3453
         4.2369                  0.5325             305.9           3306.2465     3980.3400     -674.0935
         4.2500                  0.5342             294.4           3060.1216     3871.9800     -811.8584
         4.3019                  0.5412             303.6           3368.2580     3958.9200     -590.6620
         4.3539                  0.5481             309.9           3242.2706     4018.3200     -776.0494
         4.4060                  0.5550             304.3           3301.9157     3964.6800     -662.7643
         4.4580                  0.5619             311.9           3280.0604     4036.8600     -756.7996
         4.5100                  0.5689             302.3           3154.9395     3946.1400     -791.2005
         4.5619                  0.5758             289.2           2961.9887     3822.1200     -860.1313
         4.6137                  0.5827             292.9           3353.3256     3857.0400     -503.7144
         4.6656                  0.5896             306.2           3318.4174     3982.8600     -664.4426
         4.7177                  0.5966             287.0           2988.3986     3801.4200     -813.0214
         4.7697                  0.6035             319.2           3288.7490     4106.1600     -817.4110
         4.8216                  0.6104             304.2           3247.8196     3964.5000     -716.6804
         4.8735                  0.6174             324.2           3564.8569     4153.3200     -588.4631
         4.9254                  0.6243             308.8           3497.7184     4007.7000     -509.9816
         4.9773                  0.6312             304.9           3277.6845     3971.1600     -693.4755
         5.0293                  0.6381             298.6           3263.9171     3910.8600     -646.9429
         5.0812                  0.6451             299.9           3231.8262     3923.8200     -691.9938
         5.1331                  0.6520             315.4           3449.6485     4070.1600     -620.5115
         5.1851                  0.6589             304.0           3192.1967     3962.1600     -769.9633
         5.2369                  0.6659             304.7           3257.3274     3968.6400     -711.3126
         5.2500                  0.6676             310.8           3343.5253     4026.6000     -683.0747
         5.3019                  0.6745             309.9           3251.3329     4017.9600     -766.6271
         5.3539                  0.6815             310.2           3259.5120     4021.2000     -761.6880
         5.4058                  0.6884             312.9           3354.4688     4046.4000     -691.9312
         5.4578                  0.6953             308.8           3355.3412     4007.3400     -651.9988
         5.5098                  0.7022             307.3           3300.1893     3993.8400     -693.6507
         5.5618                  0.7092             307.2           3156.8033     3992.4000     -835.5967
         5.6137                  0.7161             301.3           3283.2049     3936.6000     -653.3951
         5.6657                  0.7230             299.5           3232.6986     3919.3200     -686.6214
         5.7176                  0.7300             320.8           3599.4994     4120.7400     -521.2406
         5.7695                  0.7369             313.2           3099.5439     4049.2800     -949.7361
         5.8214                  0.7438             310.0           3283.0648     4018.6800     -735.6152
         5.8732                  0.7507             312.6           3582.0414     4043.8800     -461.8386
         5.9251                  0.7577             297.0           3167.7184     3896.1000     -728.3816
         5.9770                  0.7646             295.1           3426.6454     3878.6400     -451.9946
         6.0290                  0.7715             304.4           3287.3515     3966.4800     -679.1285
         6.0808                  0.7784             297.0           3296.8923     3895.7400     -598.8477
         6.1327                  0.7854             317.9           3335.0069     4093.0200     -758.0131
         6.1847                  0.7923             319.6           3535.0470     4109.7600     -574.7130
         6.2366                  0.7992             308.6           3433.9581     4005.7200     -571.7619
         6.2500                  0.8010             302.4           3233.9924     3946.8600     -712.8676
         6.3020                  0.8079             309.8           3350.4889     4017.4200     -666.9311
         6.3541                  0.8149             327.5           3549.6575     4183.7400     -634.0825
         6.4061                  0.8218             306.0           3111.7198     3980.8800     -869.1602
         6.4582                  0.8287             319.7           3168.3955     4110.3000     -941.9045
         6.5103                  0.8356             302.6           3105.5470     3949.3800     -843.8330
         6.5622                  0.8426             301.2           3380.8531     3935.7000     -554.8469
         6.6141                  0.8495             302.3           3214.6775     3946.3200     -731.6425
         6.6661                  0.8564             313.4           3297.2206     4051.0800     -753.8594
         6.7180                  0.8634             323.2           3537.3057     4143.7800     -606.4743
         6.7699                  0.8703             298.3           3486.2217     3908.7000     -422.4783
         6.8218                  0.8772             302.5           3275.2155     3948.3000     -673.0845
         6.8737                  0.8841             304.1           3345.8707     3963.6000     -617.7293
         6.9256                  0.8911             315.6           3507.3164     4071.7800     -564.4636
         6.9777                  0.8980             310.0           3359.1638     4018.6800     -659.5162
         7.0296                  0.9049             319.2           3440.0902     4105.6200     -665.5298
         7.0816                  0.9119             322.3           3480.5933     4135.3200     -654.7267
         7.1336                  0.9188             312.7           3324.5300     4044.4200     -719.8900
         7.1855                  0.9257             318.3           3559.2568     4096.8000     -537.5432
         7.2374                  0.9326             317.0           3555.7891     4085.1000     -529.3109
         7.2500                  0.9343             295.0           3240.9871     3877.3800     -636.3929
         7.3020                  0.9412             300.0           3291.8254     3924.1800     -632.3546
         7.3540                  0.9482             294.6           3058.9582     3873.9600     -815.0018
         7.4061                  0.9551             313.3           3261.3145     4050.3600     -789.0455
         7.4581                  0.9620             296.1           3348.8611     3887.6400     -538.7789
         7.5100                  0.9690             307.0           3293.2602     3990.9600     -697.6998
         7.5619                  0.9759             315.7           3461.7031     4072.8600     -611.1569
         7.6140                  0.9828             306.1           3269.5710     3981.9600     -712.3890
         7.6660                  0.9897             298.3           2867.3061     3907.9800    -1040.6739
         7.7180                  0.9967             314.0           3355.4186     4056.8400     -701.4214
         7.7700                  1.0036             311.2           3310.0570     4030.5600     -720.5030
         7.8219                  1.0105             312.4           3494.9701     4041.1800     -546.2099
         7.8738                  1.0174             306.9           3420.7946     3990.0600     -569.2654
         7.9259                  1.0244             313.5           3254.6570     4051.9800     -797.3230
         7.9778                  1.0313             304.3           3357.9680     3965.2200     -607.2520
         8.0297                  1.0382             302.3           3254.1785     3945.9600     -691.7815
         8.0817                  1.0452             302.5           3219.1525     3948.3000     -729.1475
         8.1336                  1.0521             320.8           3500.5348     4121.2800     -620.7452
         8.1855                  1.0590             293.8           3194.9813     3866.4000     -671.4187
         8.2373                  1.0659             299.6           3312.9998     3920.9400     -607.9402
         8.2500                  1.0676             306.8           3423.6501     3988.6200     -564.9699
         8.3019                  1.0746             317.0           3401.5028     4085.2800     -683.7772
         8.3538                  1.0815             298.5           3285.9739     3909.9600     -623.9861
         8.4058                  1.0884             310.2           3296.4212     4020.6600     -724.2388
         8.4576                  1.0953             308.6           3376.0446     4005.5400     -629.4954
         8.5095                  1.1023             327.7           3301.1523     4185.9000     -884.7477
         8.5615                  1.1092             294.6           3157.1253     3873.0600     -715.9347
         8.6135                  1.1161             310.9           3255.2145     4026.9600     -771.7455
         8.6655                  1.1231             292.9           3314.1072     3857.0400     -542.9328
         8.7174                  1.1300             323.0           3697.3124     4141.8000     -444.4876
         8.7692                  1.1369             327.4           3751.8318     4182.6600     -430.8282
         8.8211                  1.1438             318.8           3573.7477     4101.4800     -527.7323
         8.8730                  1.1508             294.2           3327.8776     3869.4600     -541.5824
         8.9250                  1.1577             314.8           3412.8776     4063.8600     -650.9824
         8.9768                  1.1646             291.5           3221.7910     3844.0800     -622.2890
         9.0287                  1.1716             297.8           3293.5219     3904.0200     -610.4981
         9.0806                  1.1785             302.0           3168.2813     3942.9000     -774.6187
         9.1327                  1.1854             322.3           3287.6656     4135.1400     -847.4744
         9.1848                  1.1923             319.2           3524.7200     4105.8000     -581.0800
         9.2367                  1.1993             312.0           3396.1207     4037.5800     -641.4593
         9.2500                  1.2010             300.2           3396.9105     3926.3400     -529.4295
         9.3020                  1.2080             308.2           3253.0475     4002.3000     -749.2525
         9.3538                  1.2149             320.4           3616.6867     4117.5000     -500.8133
         9.4056                  1.2218             303.0           3465.1067     3952.8000     -487.6933
         9.4575                  1.2287             307.0           3360.1046     3990.9600     -630.8554
         9.5095                  1.2357             315.9           3476.5078     4075.0200     -598.5122
         9.5614                  1.2426             293.8           3000.6139     3865.8600     -865.2461
         9.6136                  1.2495             291.2           2952.2033     3841.0200     -888.8167
         9.6656                  1.2565             304.6           3195.5272     3967.7400     -772.2128
         9.7176                  1.2634             302.0           3088.1901     3942.9000     -854.7099
         9.7697                  1.2703             295.5           3021.6481     3882.2400     -860.5919
         9.8217                  1.2772             309.1           3242.1807     4010.5800     -768.3993
         9.8737                  1.2842             306.7           3353.6918     3987.5400     -633.8482
         9.9257                  1.2911             301.0           3358.7675     3934.0800     -575.3125
         9.9776                  1.2980             294.8           3211.5190     3875.4000     -663.8810
        10.0296                  1.3049             304.3           3251.4577     3965.0400     -713.5823
        10.0815                  1.3119             282.2           3212.7616     3756.7800     -544.0184
        10.1336                  1.3188             309.9           3461.7266     4017.6000     -555.8734
        10.1855                  1.3257             309.9           3369.5158     4017.9600     -648.4442
        10.2374                  1.3327             318.6           3664.3383     4100.2200     -435.8817
        10.2500                  1.3343             306.3           3531.5620     3983.5800     -452.0180
        10.3020                  1.3413             312.1           3504.0744     4039.0200     -534.9456
        10.3539                  1.3482             302.7           3324.9112     3950.2800     -625.3688
        10.4059                  1.3551             289.0           3237.6776     3820.3200     -582.6424
        10.4578                  1.3621             313.0           3388.4544     4047.1200     -658.6656
        10.5097                  1.3690             312.9           3424.0683     4046.4000     -622.3317
        10.5616                  1.3759             307.5           3123.6465     3995.4600     -871.8135
        10.6137                  1.3828             298.2           3123.0891     3907.8000     -784.7109
        10.6657                  1.3898             300.3           3122.0555     3927.6000     -805.5445
        10.7177                  1.3967             300.0           3120.7816     3924.5400     -803.7584
        10.7696                  1.4036             331.2           3467.3821     4219.0200     -751.6379
        10.8214                  1.4105             298.7           3257.7865     3912.4800     -654.6935
        10.8734                  1.4175             314.5           3469.2698     4061.5200     -592.2502
        10.9254                  1.4244             312.7           3480.3667     4044.4200     -564.0533
        10.9774                  1.4313             302.0           3471.8802     3943.0800     -471.1998
        11.0293                  1.4383             320.2           3570.0957     4114.8000     -544.7043
        11.0812                  1.4452             308.4           3294.5430     4003.9200     -709.3770
        11.1331                  1.4521             310.3           3406.9170     4021.7400     -614.8230
        11.1851                  1.4590             306.6           3332.1846     3986.4600     -654.2754
        11.2371                  1.4660             313.5           3499.5982     4051.8000     -552.2018
        11.2500                  1.4677             315.0           3521.7061     4065.6600     -543.9539
        11.3019                  1.4746             297.0           3195.3890     3896.4600     -701.0710
        11.3539                  1.4815             306.4           3407.4110     3984.6600     -577.2490
        11.4060                  1.4885             319.6           3398.5204     4109.9400     -711.4196
        11.4579                  1.4954             320.3           3436.2255     4115.7000     -679.4745
        11.5098                  1.5023             310.7           3389.1814     4025.1600     -635.9786
        11.5619                  1.5093             296.5           2991.0200     3891.7800     -900.7600
        11.6139                  1.5162             323.7           3546.4043     4148.1000     -601.6957
        11.6660                  1.5231             319.4           3343.2976     4107.6000     -764.3024
        11.7180                  1.5300             298.1           3109.4365     3906.7200     -797.2835
        11.7702                  1.5370             291.9           3037.8870     3848.2200     -810.3330
        11.8222                  1.5439             303.8           3163.7760     3960.1800     -796.4040
        11.8741                  1.5508             309.4           3442.0236     4013.1000     -571.0764
        11.9261                  1.5577             307.7           3428.3802     3997.0800     -568.6998
        11.9780                  1.5647             298.7           3188.5738     3911.9400     -723.3662
        12.0300                  1.5716             311.3           3471.1186     4031.2800     -560.1614
        12.0819                  1.5785             286.6           3255.0037     3798.0000     -542.9963
        12.1339                  1.5855             308.3           3307.8236     4003.0200     -695.1964
        12.1860                  1.5924             332.7           3671.3346     4232.8800     -561.5454
        12.2378                  1.5993             298.3           3261.8246     3908.5200     -646.6954
        12.2500                  1.6010             300.3           3205.7292     3926.8800     -721.1508
        12.3020                  1.6079             306.5           3167.8354     3985.7400     -817.9046
        12.3540                  1.6148             307.9           3315.5340     3999.0600     -683.5260
        12.4060                  1.6217             292.7           3150.1791     3855.6000     -705.4209
        12.4580                  1.6287             313.7           3520.4384     4054.1400     -533.7016
        12.5097                  1.6356             302.2           3456.6909     3945.2400     -488.5491
        12.5616                  1.6425             321.3           3337.3599     4125.2400     -787.8801
        12.6137                  1.6494             323.9           3419.2302     4150.0800     -730.8498
        12.6657                  1.6564             313.4           3408.2597     4051.0800     -642.8203
        12.7178                  1.6633             321.8           3185.4823     4130.1000     -944.6177
        12.7698                  1.6702             320.9           3328.6251     4121.8200     -793.1949
        12.8217                  1.6772             317.3           3559.8069     4087.4400     -527.6331
        12.8736                  1.6841             312.7           3551.7809     4044.4200     -492.6391
        12.9257                  1.6910             304.8           3479.6596     3969.5400     -489.8804
        12.9776                  1.6979             298.6           3302.1412     3911.4000     -609.2588
        13.0296                  1.7049             306.4           3326.8306     3984.6600     -657.8294
        13.0815                  1.7118             309.5           3458.4184     4014.1800     -555.7616
        13.1335                  1.7187             307.9           3462.3331     3998.7000     -536.3669
        13.1855                  1.7257             305.2           3372.3865     3974.0400     -601.6535
        13.2374                  1.7326             330.2           3659.9011     4209.8400     -549.9389
        13.2500                  1.7343             310.3           3471.7250     4021.7400     -550.0150
        13.3021                  1.7412             313.5           3378.9103     4051.9800     -673.0697
        13.3539                  1.7481             320.6           3365.7840     4118.5800     -752.7960
        13.4059                  1.7550             327.4           3489.0902     4183.2000     -694.1098
        13.4579                  1.7620             279.7           3098.0295     3732.8400     -634.8105
        13.5098                  1.7689             324.7           3588.1361     4157.8200     -569.6839
        13.5616                  1.7758             301.9           3384.5436     3942.5400     -557.9964
        13.6134                  1.7828             287.4           3043.0901     3805.7400     -762.6499
        13.6655                  1.7897             305.2           3405.1714     3973.6800     -568.5086
        13.7175                  1.7966             300.3           3268.9378     3927.7800     -658.8422
        13.7695                  1.8035             304.1           3365.9496     3963.0600     -597.1104
        13.8216                  1.8105             298.7           3032.1978     3912.3000     -880.1022
        13.8736                  1.8174             303.9           3240.7202     3961.6200     -720.8998
        13.9256                  1.8243             304.8           3199.4935     3969.9000     -770.4065
        13.9778                  1.8313             309.7           3289.6191     4015.8000     -726.1809
        14.0299                  1.8382             303.1           3300.2915     3954.0600     -653.7685
        14.0820                  1.8451             309.0           3105.5036     4009.1400     -903.6364
        14.1341                  1.8520             311.0           3123.8037     4028.5800     -904.7763
        14.1860                  1.8590             281.5           3167.4802     3749.5800     -582.0998
        14.2379                  1.8659             311.5           3493.3954     4032.9000     -539.5046
        14.2500                  1.8675             302.0           3339.0541     3942.9000     -603.8459
        14.3020                  1.8744             310.1           3433.2331     4019.4000     -586.1669
        14.3540                  1.8814             305.0           3480.0184     3971.5200     -491.5016
        14.4059                  1.8883             297.7           3192.5370     3902.7600     -710.2230
        14.4579                  1.8952             300.1           3332.7329     3925.6200     -592.8871
        14.5098                  1.9021             314.9           3388.2678     4065.1200     -676.8522
        14.5619                  1.9091             309.9           3497.3888     4018.3200     -520.9312
        14.6139                  1.9160             293.0           3221.8666     3858.4800     -636.6134
        14.6657                  1.9229             307.1           3392.2852     3991.3200     -599.0348
        14.7177                  1.9298             299.3           3396.8877     3917.7000     -520.8123
        14.7695                  1.9368             311.5           3467.9123     4033.0800     -565.1677
        14.8215                  1.9437             279.2           3248.1293     3728.3400     -480.2107
        14.8734                  1.9506             307.9           3382.1473     3998.8800     -616.7327
        14.9253                  1.9576             317.4           3166.1994     4088.7000     -922.5006
        14.9773                  1.9645             296.6           3122.6380     3891.9600     -769.3220
        15.0293                  1.9714             298.3           3270.8895     3908.3400     -637.4505
        15.0812                  1.9783             308.9           3466.2380     4008.0600     -541.8220
        15.1333                  1.9853             312.3           3439.9522     4040.4600     -600.5078
        15.1851                  1.9922             312.8           3292.3110     4044.9600     -752.6490
        15.2371                  1.9991             311.8           3594.3034     4035.4200     -441.1166
        15.2500                  2.0009             300.3           3356.3211     3927.0600     -570.7389
        15.3018                  2.0078             300.7           3354.4378     3930.6600     -576.2222
        15.3537                  2.0147             294.7           3418.0504     3874.5000     -456.4496
        15.4056                  2.0216             307.7           3415.8028     3997.2600     -581.4572
        15.4576                  2.0286             304.2           3236.2578     3964.3200     -728.0622
        15.5096                  2.0355             303.8           3449.7921     3960.5400     -510.7479
        15.5616                  2.0424             304.9           3332.6062     3970.8000     -638.1938
        15.6135                  2.0493             288.1           3196.2066     3812.4000     -616.1934
        15.6654                  2.0563             304.5           3227.2031     3967.2000     -739.9969
        15.7172                  2.0632             310.5           3477.1639     4023.1800     -546.0161
        15.7690                  2.0701             300.3           3275.1816     3926.8800     -651.6984
        15.8210                  2.0771             312.5           3375.6442     4042.2600     -666.6158
        15.8729                  2.0840             317.5           3232.6595     4089.9600     -857.3005
        15.9248                  2.0909             312.8           3200.6431     4044.9600     -844.3169
        15.9766                  2.0978             295.8           3308.0921     3885.1200     -577.0279
        16.0284                  2.1048             302.7           3619.7761     3950.2800     -330.5039
        16.0801                  2.1117             295.4           3140.7556     3880.6200     -739.8644
        16.1322                  2.1186             308.1           3312.9372     4001.2200     -688.2828
        16.1842                  2.1256             310.9           3363.5747     4027.5000     -663.9253
        16.2362                  2.1325             303.9           3198.6836     3961.0800     -762.3964
        16.2500                  2.1343             317.3           3469.7131     4087.6200     -617.9069
        16.3019                  2.1413             320.4           3451.6006     4116.9600     -665.3594
        16.3538                  2.1482             329.9           3635.1510     4207.1400     -571.9890
        16.4058                  2.1551             309.9           3490.5263     4018.1400     -527.6137
        16.4577                  2.1620             317.5           3471.3274     4089.6000     -618.2726
        16.5097                  2.1690             285.5           2903.8291     3787.9200     -884.0909
        16.5617                  2.1759             299.5           3108.5093     3919.8600     -811.3507
        16.6137                  2.1828             299.3           3301.7887     3918.2400     -616.4513
        16.6657                  2.1897             308.7           3186.2545     4006.8000     -820.5455
        16.7177                  2.1967             316.1           3361.0518     4076.6400     -715.5882
        16.7697                  2.2036             280.7           3009.6246     3742.5600     -732.9354
        16.8217                  2.2105             290.1           3089.3329     3831.1200     -741.7871
        16.8736                  2.2175             311.8           3478.0439     4035.4200     -557.3761
        16.9255                  2.2244             299.9           3415.5654     3923.1000     -507.5346
        16.9774                  2.2313             293.6           3220.2207     3864.2400     -644.0193
        17.0293                  2.2382             314.4           3359.4028     4060.0800     -700.6772
        17.0811                  2.2452             308.8           3426.1012     4007.5200     -581.4188
        17.1332                  2.2521             307.7           3366.2833     3997.6200     -631.3367
        17.1852                  2.2590             308.5           3259.6768     4005.0000     -745.3232
        17.2371                  2.2660             318.1           3578.1882     4095.3600     -517.1718
        17.2500                  2.2677             315.6           3582.5505     4071.7800     -489.2295
        17.3020                  2.2746             297.3           3299.1995     3898.9800     -599.7805
        17.3539                  2.2815             305.3           3355.4232     3974.7600     -619.3368
        17.4059                  2.2884             316.7           3515.3661     4082.5800     -567.2139
        17.4578                  2.2954             308.5           3416.2309     4004.6400     -588.4091
        17.5098                  2.3023             306.7           3215.8442     3988.0800     -772.2358
        17.5620                  2.3092             301.1           3149.1354     3935.3400     -786.2046
        17.6139                  2.3162             289.2           3048.9102     3822.6600     -773.7498
        17.6659                  2.3231             318.2           3505.4835     4096.2600     -590.7765
        17.7179                  2.3300             304.7           3503.3394     3969.0000     -465.6606
        17.7699                  2.3369             305.2           3306.6783     3973.3200     -666.6417
        17.8219                  2.3439             319.5           3351.4240     4108.5000     -757.0760
        17.8739                  2.3508             326.7           3182.0375     4176.5400     -994.5025
        17.9258                  2.3577             320.5           3407.4146     4117.8600     -710.4454
        17.9779                  2.3647             293.9           3313.8758     3867.3000     -553.4242
        18.0298                  2.3716             324.2           3428.4046     4152.9600     -724.5554
        18.0818                  2.3785             307.7           3499.2031     3996.7200     -497.5169
        18.1338                  2.3854             290.1           3172.9239     3830.9400     -658.0161
        18.1857                  2.3924             309.3           3503.9682     4012.5600     -508.5918
        18.2376                  2.3993             283.6           3089.6054     3770.1000     -680.4946
        18.2500                  2.4009             309.3           3445.6168     4012.0200     -566.4032
        18.3020                  2.4079             298.4           3401.3931     3909.0600     -507.6669
        18.3539                  2.4148             307.8           3605.9488     3998.1600     -392.2112
        18.4056                  2.4217             321.2           3551.7021     4124.3400     -572.6379
        18.4576                  2.4287             301.4           3403.2095     3937.3200     -534.1105
        18.5096                  2.4356             283.8           3268.6891     3771.1800     -502.4909
        18.5615                  2.4425             282.8           3119.2188     3762.0000     -642.7812
        18.6134                  2.4494             303.0           3476.5277     3952.8000     -476.2723
        18.6653                  2.4564             294.1           3235.7876     3869.1000     -633.3124
        18.7174                  2.4633             310.8           3317.4377     4026.0600     -708.6223
        18.7695                  2.4702             315.2           3330.8355     4068.0000     -737.1645
        18.8214                  2.4771             311.7           3226.4539     4035.2400     -808.7861
        18.8735                  2.4841             298.9           2847.3073     3914.2800    -1066.9727
        18.9253                  2.4910             304.6           3288.9594     3967.7400     -678.7806
        18.9772                  2.4979             309.3           3425.3087     4011.8400     -586.5313
        19.0291                  2.5049             298.9           3292.0374     3913.9200     -621.8826
        19.0811                  2.5118             295.2           3102.9723     3879.3600     -776.3877
        19.1330                  2.5187             314.6           3457.5458     4062.0600     -604.5142
        19.1849                  2.5256             304.2           3305.8412     3964.5000     -658.6588
        19.2367                  2.5326             301.2           3379.7140     3935.7000     -555.9860
        19.2500                  2.5343             304.0           3488.8993     3961.9800     -473.0807
        19.3019                  2.5413             307.0           3422.8850     3990.4200     -567.5350
        19.3539                  2.5482             297.6           3357.2252     3901.5000     -544.2748
        19.4057                  2.5551             304.6           3419.6020     3968.2800     -548.6780
        19.4575                  2.5621             314.6           3500.6504     4062.0600     -561.4096
        19.5095                  2.5690             313.0           3478.2657     4046.7600     -568.4943
        19.5616                  2.5759             304.4           3243.3706     3965.7600     -722.3894
        19.6135                  2.5828             301.5           3182.5263     3938.4000     -755.8737
        19.6656                  2.5898             311.4           3328.5706     4031.8200     -703.2494
        19.7176                  2.5967             308.7           3438.1469     4006.2600     -568.1131
        19.7696                  2.6036             292.5           3155.2911     3853.4400     -698.1489
        19.8217                  2.6106             297.5           3274.4324     3901.3200     -626.8876
        19.8736                  2.6175             315.7           3542.0144     4072.5000     -530.4856
        19.9254                  2.6244             311.0           3494.5951     4028.0400     -533.4449
        19.9774                  2.6313             310.5           3372.8707     4023.1800     -650.3093
        20.0294                  2.6383             314.4           3280.6559     4060.8000     -780.1441
        20.0813                  2.6452             319.7           3254.9079     4110.3000     -855.3921
        20.1333                  2.6521             290.2           3309.3433     3831.6600     -522.3167
        20.1852                  2.6590             296.9           3228.9758     3895.3800     -666.4042
        20.2372                  2.6660             304.7           3638.8102     3969.1800     -330.3698
        20.2500                  2.6677             296.6           3364.9566     3892.3200     -527.3634
        20.3018                  2.6746             311.0           3610.6566     4028.7600     -418.1034
